Datetime,Cloud Index_95 (-)
2024-08-14 14:10:00,0.411764706
2024-08-14 14:30:00,0.517647059
2024-08-14 14:40:00,0.549019608
2024-08-14 15:10:00,0.603921569
2024-08-14 15:20:00,0.517647059
2024-08-14 15:40:00,0.57254902
2024-08-14 15:50:00,0.576470588
2024-08-14 16:00:00,0.549019608
2024-08-14 16:10:00,0.501960784
2024-08-14 16:20:00,0.498039216
2024-08-14 16:50:00,0.505882353
2024-08-14 17:10:00,0.596078431
2024-08-14 17:40:00,0.376470588
2024-08-14 18:00:00,0.494117647
2024-08-14 18:20:00,0.37254902
2024-08-14 18:30:00,0.325490196
2024-08-14 19:00:00,0.650980392
2024-08-14 19:10:00,0.290196078
2024-08-14 19:40:00,0.635294118
2024-08-14 19:50:00,0.607843137
2024-08-14 20:00:00,0.701960784
2024-08-14 20:20:00,0.454901961
2024-08-14 20:30:00,0.658823529
2024-08-14 20:40:00,0.635294118
2024-08-14 20:50:00,0.470588235
2024-08-14 21:00:00,0.270588235
2024-08-14 21:10:00,0.278431372
2024-08-14 21:20:00,0.48627451
2024-08-14 21:30:00,0.360784314
2024-08-14 21:40:00,0.639215686
2024-08-14 22:20:00,0.592156863
2024-08-14 22:40:00,0.564705882
2024-08-14 22:50:00,0.576470588
2024-08-14 23:00:00,0.498039216
2024-08-14 23:20:00,0.517647059
2024-08-14 23:50:00,0.494117647
2024-08-15 00:20:00,0.576470588
2024-08-15 00:30:00,0.650980392
2024-08-15 00:40:00,0.678431372
2024-08-15 01:20:00,0.654901961
2024-08-15 01:30:00,0.623529412
2024-08-15 01:40:00,0.466666667
2024-08-15 01:50:00,0.160784314
2024-08-15 02:00:00,0.02745098
2024-08-15 02:10:00,0.003921569
2024-08-15 02:20:00,0.003921569
2024-08-15 02:30:00,0.003921569
2024-08-15 02:40:00,0.003921569
2024-08-15 03:00:00,0.003921569
2024-08-15 03:10:00,0.007843137
2024-08-15 03:30:00,0.0
2024-08-15 03:40:00,0.0
2024-08-15 03:50:00,0.0
2024-08-15 04:10:00,0.0
2024-08-15 04:20:00,0.0
2024-08-15 04:30:00,0.0
2024-08-15 04:50:00,0.0
2024-08-15 05:00:00,0.0
2024-08-15 05:10:00,0.0
2024-08-15 05:20:00,0.0
2024-08-15 05:30:00,0.0
2024-08-15 05:40:00,0.0
2024-08-15 05:50:00,0.0
2024-08-15 06:00:00,0.0
2024-08-15 06:20:00,0.0
2024-08-15 06:30:00,0.0
2024-08-15 06:50:00,0.0
2024-08-15 07:00:00,0.0
2024-08-15 07:10:00,0.0
2024-08-15 07:30:00,0.0
2024-08-15 07:50:00,0.0
2024-08-15 08:00:00,0.0
2024-08-15 08:10:00,0.0
2024-08-15 08:20:00,0.0
2024-08-15 08:30:00,0.0
2024-08-15 08:40:00,0.0
2024-08-15 09:00:00,0.0
2024-08-15 09:20:00,0.0
2024-08-15 09:30:00,0.0
2024-08-15 09:40:00,0.0
2024-08-15 09:50:00,0.0
2024-08-15 10:00:00,0.0
2024-08-15 10:10:00,0.0
2024-08-15 10:50:00,0.0
2024-08-15 11:00:00,0.0
2024-08-15 11:10:00,0.0
2024-08-15 11:20:00,0.0
2024-08-15 11:30:00,0.035294118
2024-08-15 11:40:00,0.023529412
2024-08-15 11:50:00,0.007843137
2024-08-15 12:20:00,0.003921569
2024-08-15 12:50:00,0.070588235
2024-08-15 13:00:00,0.17254902
2024-08-15 13:10:00,0.364705882
2024-08-15 13:40:00,0.509803922
2024-08-15 13:50:00,0.482352941
2024-08-15 14:10:00,0.560784314
2024-08-15 14:20:00,0.533333333
2024-08-15 14:30:00,0.556862745
2024-08-15 14:40:00,0.568627451
2024-08-15 14:50:00,0.521568627
2024-08-15 15:20:00,0.643137255
2024-08-15 15:40:00,0.709803922
2024-08-15 16:00:00,0.741176471
2024-08-15 16:10:00,0.71372549
2024-08-15 16:20:00,0.721568627
2024-08-15 16:30:00,0.690196078
2024-08-15 17:10:00,0.615686275
2024-08-15 17:20:00,0.662745098
2024-08-15 17:40:00,0.670588235
2024-08-15 18:10:00,0.776470588
2024-08-15 18:40:00,0.756862745
2024-08-15 19:00:00,0.811764706
2024-08-15 19:10:00,0.831372549
2024-08-15 19:20:00,0.839215686
2024-08-15 19:30:00,0.82745098
2024-08-15 19:40:00,0.811764706
2024-08-15 19:50:00,0.788235294
2024-08-15 20:00:00,0.796078431
2024-08-15 20:10:00,0.749019608
2024-08-15 20:20:00,0.725490196
2024-08-15 20:30:00,0.705882353
2024-08-15 20:50:00,0.737254902
2024-08-15 21:00:00,0.721568627
2024-08-15 21:10:00,0.725490196
2024-08-15 21:20:00,0.745098039
2024-08-15 21:50:00,0.780392157
2024-08-15 22:00:00,0.784313726
2024-08-15 22:10:00,0.784313726
2024-08-15 22:30:00,0.796078431
2024-08-15 22:50:00,0.811764706
2024-08-15 23:10:00,0.803921569
2024-08-15 23:30:00,0.788235294
2024-08-15 23:40:00,0.745098039
2024-08-16 00:00:00,0.784313726
2024-08-16 00:10:00,0.823529412
2024-08-16 00:30:00,0.737254902
2024-08-16 00:50:00,0.643137255
2024-08-16 01:00:00,0.631372549
2024-08-16 01:20:00,0.556862745
2024-08-16 01:30:00,0.478431373
2024-08-16 01:40:00,0.305882353
2024-08-16 01:50:00,0.094117647
2024-08-16 02:10:00,0.003921569
2024-08-16 02:20:00,0.003921569
2024-08-16 02:30:00,0.003921569
2024-08-16 02:40:00,0.003921569
2024-08-16 02:50:00,0.003921569
2024-08-16 03:10:00,0.003921569
2024-08-16 03:20:00,0.015686274
2024-08-16 03:40:00,0.0
2024-08-16 03:50:00,0.0
2024-08-16 04:00:00,0.0
2024-08-16 04:10:00,0.0
2024-08-16 04:20:00,0.0
2024-08-16 04:30:00,0.0
2024-08-16 04:50:00,0.0
2024-08-16 05:00:00,0.0
2024-08-16 05:10:00,0.0
2024-08-16 05:20:00,0.0
2024-08-16 05:30:00,0.0
2024-08-16 05:50:00,0.0
2024-08-16 06:00:00,0.0
2024-08-16 06:10:00,0.0
2024-08-16 06:20:00,0.0
2024-08-16 06:30:00,0.0
2024-08-16 06:50:00,0.0
2024-08-16 07:10:00,0.0
2024-08-16 07:30:00,0.0
2024-08-16 07:40:00,0.0
2024-08-16 08:00:00,0.0
2024-08-16 08:10:00,0.0
2024-08-16 08:50:00,0.0
2024-08-16 09:20:00,0.0
2024-08-16 09:40:00,0.0
2024-08-16 09:50:00,0.0
2024-08-16 10:20:00,0.0
2024-08-16 10:30:00,0.0
2024-08-16 10:50:00,0.0
2024-08-16 11:00:00,0.0
2024-08-16 11:10:00,0.0
2024-08-16 11:30:00,0.031372549
2024-08-16 11:50:00,0.007843137
2024-08-16 12:00:00,0.003921569
2024-08-16 12:10:00,0.003921569
2024-08-16 12:20:00,0.003921569
2024-08-16 12:30:00,0.003921569
2024-08-16 13:00:00,0.215686274
2024-08-16 13:10:00,0.474509804
2024-08-16 13:20:00,0.494117647
2024-08-16 13:30:00,0.51372549
2024-08-16 13:40:00,0.529411765
2024-08-16 14:00:00,0.505882353
2024-08-16 14:10:00,0.525490196
2024-08-16 14:20:00,0.529411765
2024-08-16 14:30:00,0.549019608
2024-08-16 14:40:00,0.588235294
2024-08-16 15:00:00,0.647058823
2024-08-16 15:20:00,0.690196078
2024-08-16 15:40:00,0.709803922
2024-08-16 15:50:00,0.701960784
2024-08-16 16:00:00,0.68627451
2024-08-16 16:10:00,0.643137255
2024-08-16 16:20:00,0.615686275
2024-08-16 16:30:00,0.615686275
2024-08-16 17:00:00,0.666666667
2024-08-16 17:10:00,0.674509804
2024-08-16 17:20:00,0.662745098
2024-08-16 17:30:00,0.62745098
2024-08-16 18:00:00,0.682352941
2024-08-16 18:20:00,0.662745098
2024-08-16 18:30:00,0.670588235
2024-08-16 18:40:00,0.615686275
2024-08-16 18:50:00,0.741176471
2024-08-16 19:00:00,0.717647059
2024-08-16 19:20:00,0.729411765
2024-08-16 19:30:00,0.752941177
2024-08-16 19:40:00,0.780392157
2024-08-16 20:00:00,0.690196078
2024-08-16 20:10:00,0.705882353
2024-08-16 20:20:00,0.0
2024-08-16 20:30:00,0.729411765
2024-08-16 20:50:00,0.68627451
2024-08-16 21:10:00,0.77254902
2024-08-16 21:20:00,0.82745098
2024-08-16 21:30:00,0.756862745
2024-08-16 21:40:00,0.721568627
2024-08-16 22:00:00,0.68627451
2024-08-16 22:20:00,0.682352941
2024-08-16 22:30:00,0.596078431
2024-08-16 22:50:00,0.666666667
2024-08-16 23:10:00,0.768627451
2024-08-16 23:20:00,0.717647059
2024-08-16 23:30:00,0.741176471
2024-08-16 23:40:00,0.564705882
2024-08-16 23:50:00,0.545098039
2024-08-17 00:00:00,0.392156863
2024-08-17 00:10:00,0.341176471
2024-08-17 00:30:00,0.619607843
2024-08-17 00:50:00,0.541176471
2024-08-17 01:00:00,0.482352941
2024-08-17 01:20:00,0.349019608
2024-08-17 01:30:00,0.325490196
2024-08-17 01:40:00,0.254901961
2024-08-17 01:50:00,0.074509804
2024-08-17 02:10:00,0.003921569
2024-08-17 02:20:00,0.003921569
2024-08-17 02:30:00,0.003921569
2024-08-17 02:40:00,0.003921569
2024-08-17 02:50:00,0.003921569
2024-08-17 03:10:00,0.003921569
2024-08-17 03:20:00,0.023529412
2024-08-17 03:30:00,0.0
2024-08-17 03:40:00,0.0
2024-08-17 04:00:00,0.0
2024-08-17 04:10:00,0.0
2024-08-17 04:20:00,0.0
2024-08-17 04:30:00,0.0
2024-08-17 04:50:00,0.0
2024-08-17 05:20:00,0.0
2024-08-17 05:30:00,0.0
2024-08-17 05:40:00,0.0
2024-08-17 06:00:00,0.0
2024-08-17 06:10:00,0.0
2024-08-17 06:20:00,0.0
2024-08-17 06:30:00,0.0
2024-08-17 06:50:00,0.0
2024-08-17 07:10:00,0.0
2024-08-17 07:20:00,0.0
2024-08-17 07:30:00,0.0
2024-08-17 07:40:00,0.0
2024-08-17 07:50:00,0.0
2024-08-17 08:00:00,0.0
2024-08-17 08:40:00,0.0
2024-08-17 09:10:00,0.0
2024-08-17 09:20:00,0.0
2024-08-17 09:40:00,0.0
2024-08-17 09:50:00,0.0
2024-08-17 10:00:00,0.0
2024-08-17 10:20:00,0.0
2024-08-17 10:30:00,0.0
2024-08-17 10:40:00,0.0
2024-08-17 10:50:00,0.0
2024-08-17 11:10:00,0.0
2024-08-17 11:20:00,0.0
2024-08-17 11:40:00,0.015686274
2024-08-17 11:50:00,0.007843137
2024-08-17 12:00:00,0.003921569
2024-08-17 12:10:00,0.003921569
2024-08-17 12:40:00,0.003921569
2024-08-17 12:50:00,0.070588235
2024-08-17 13:20:00,0.458823529
2024-08-17 13:30:00,0.42745098
2024-08-17 13:40:00,0.51372549
2024-08-17 13:50:00,0.376470588
2024-08-17 14:00:00,0.356862745
2024-08-17 14:10:00,0.541176471
2024-08-17 14:20:00,0.494117647
2024-08-17 14:40:00,0.415686275
2024-08-17 14:50:00,0.501960784
2024-08-17 15:00:00,0.568627451
2024-08-17 15:10:00,0.603921569
2024-08-17 15:20:00,0.576470588
2024-08-17 15:40:00,0.258823529
2024-08-17 16:00:00,0.298039216
2024-08-17 16:10:00,0.266666667
2024-08-17 16:20:00,0.266666667
2024-08-17 17:00:00,0.298039216
2024-08-17 17:20:00,0.274509804
2024-08-17 17:30:00,0.278431372
2024-08-17 17:40:00,0.639215686
2024-08-17 17:50:00,0.6
2024-08-17 18:00:00,0.68627451
2024-08-17 18:30:00,0.729411765
2024-08-17 18:40:00,0.674509804
2024-08-17 18:50:00,0.611764706
2024-08-17 19:00:00,0.57254902
2024-08-17 19:30:00,0.57254902
2024-08-17 19:50:00,0.525490196
2024-08-17 20:10:00,0.756862745
2024-08-17 20:20:00,0.870588235
2024-08-17 20:30:00,0.835294118
2024-08-17 20:50:00,0.890196078
2024-08-17 21:00:00,0.91372549
2024-08-17 21:10:00,0.937254902
2024-08-17 21:20:00,0.905882353
2024-08-17 21:30:00,0.937254902
2024-08-17 21:40:00,0.929411765
2024-08-17 21:50:00,0.937254902
2024-08-17 22:00:00,0.901960784
2024-08-17 22:10:00,0.890196078
2024-08-17 22:20:00,0.674509804
2024-08-17 23:00:00,0.898039216
2024-08-17 23:10:00,0.854901961
2024-08-17 23:20:00,0.584313726
2024-08-17 23:50:00,0.568627451
2024-08-18 00:00:00,0.42745098
2024-08-18 00:10:00,0.760784314
2024-08-18 00:20:00,0.42745098
2024-08-18 00:50:00,0.517647059
2024-08-18 01:00:00,0.349019608
2024-08-18 01:10:00,0.337254902
2024-08-18 01:20:00,0.384313725
2024-08-18 01:30:00,0.364705882
2024-08-18 01:50:00,0.070588235
2024-08-18 02:00:00,0.0
2024-08-18 02:10:00,0.003921569
2024-08-18 02:20:00,0.003921569
2024-08-18 02:30:00,0.003921569
2024-08-18 02:40:00,0.003921569
2024-08-18 02:50:00,0.003921569
2024-08-18 03:10:00,0.007843137
2024-08-18 03:20:00,0.023529412
2024-08-18 03:50:00,0.0
2024-08-18 04:10:00,0.0
2024-08-18 04:20:00,0.0
2024-08-18 04:50:00,0.0
2024-08-18 05:00:00,0.0
2024-08-18 05:20:00,0.0
2024-08-18 05:30:00,0.0
2024-08-18 05:40:00,0.0
2024-08-18 05:50:00,0.0
2024-08-18 06:00:00,0.0
2024-08-18 06:10:00,0.0
2024-08-18 06:20:00,0.0
2024-08-18 06:30:00,0.0
2024-08-18 06:50:00,0.0
2024-08-18 07:00:00,0.0
2024-08-18 07:20:00,0.0
2024-08-18 07:40:00,0.0
2024-08-18 07:50:00,0.0
2024-08-18 08:00:00,0.0
2024-08-18 08:10:00,0.0
2024-08-18 08:20:00,0.0
2024-08-18 08:30:00,0.0
2024-08-18 08:50:00,0.0
2024-08-18 09:10:00,0.0
2024-08-18 09:30:00,0.0
2024-08-18 09:40:00,0.0
2024-08-18 09:50:00,0.0
2024-08-18 10:00:00,0.0
2024-08-18 10:10:00,0.0
2024-08-18 10:20:00,0.0
2024-08-18 10:30:00,0.0
2024-08-18 10:40:00,0.0
2024-08-18 10:50:00,0.0
2024-08-18 11:00:00,0.0
2024-08-18 11:10:00,0.0
2024-08-18 11:30:00,0.02745098
2024-08-18 11:50:00,0.007843137
2024-08-18 12:20:00,0.003921569
2024-08-18 12:30:00,0.003921569
2024-08-18 12:50:00,0.062745098
2024-08-18 13:00:00,0.156862745
2024-08-18 13:10:00,0.494117647
2024-08-18 13:30:00,0.470588235
2024-08-18 13:50:00,0.384313725
2024-08-18 14:10:00,0.37254902
2024-08-18 14:30:00,0.396078431
2024-08-18 14:40:00,0.443137255
2024-08-18 14:50:00,0.419607843
2024-08-18 15:00:00,0.423529412
2024-08-18 15:10:00,0.42745098
2024-08-18 15:20:00,0.392156863
2024-08-18 15:30:00,0.388235294
2024-08-18 15:40:00,0.376470588
2024-08-18 15:50:00,0.419607843
2024-08-18 16:10:00,0.48627451
2024-08-18 16:30:00,0.435294118
2024-08-18 16:50:00,0.407843137
2024-08-18 17:00:00,0.482352941
2024-08-18 17:10:00,0.564705882
2024-08-18 17:40:00,0.701960784
2024-08-18 17:50:00,0.733333333
2024-08-18 18:10:00,0.701960784
2024-08-18 18:20:00,0.643137255
2024-08-18 18:30:00,0.678431372
2024-08-18 18:40:00,0.643137255
2024-08-18 18:50:00,0.650980392
2024-08-18 19:00:00,0.705882353
2024-08-18 19:20:00,0.870588235
2024-08-18 19:40:00,0.890196078
2024-08-18 19:50:00,0.807843137
2024-08-18 20:10:00,0.725490196
2024-08-18 20:30:00,0.603921569
2024-08-18 21:10:00,0.635294118
2024-08-18 21:20:00,0.690196078
2024-08-18 21:30:00,0.745098039
2024-08-18 21:40:00,0.752941177
2024-08-18 21:50:00,0.698039216
2024-08-18 22:00:00,0.647058823
2024-08-18 22:10:00,0.643137255
2024-08-18 22:20:00,0.678431372
2024-08-18 22:30:00,0.745098039
2024-08-18 22:40:00,0.784313726
2024-08-18 22:50:00,0.811764706
2024-08-18 23:00:00,0.780392157
2024-08-18 23:10:00,0.760784314
2024-08-18 23:20:00,0.701960784
2024-08-18 23:40:00,0.741176471
2024-08-19 00:10:00,0.764705882
2024-08-19 00:30:00,0.701960784
2024-08-19 01:00:00,0.650980392
2024-08-19 01:10:00,0.647058823
2024-08-19 01:20:00,0.552941176
2024-08-19 01:30:00,0.490196078
2024-08-19 01:40:00,0.298039216
2024-08-19 01:50:00,0.094117647
2024-08-19 02:00:00,0.0
2024-08-19 02:10:00,0.003921569
2024-08-19 02:20:00,0.003921569
2024-08-19 02:40:00,0.003921569
2024-08-19 03:10:00,0.011764706
2024-08-19 03:20:00,0.035294118
2024-08-19 03:30:00,0.0
2024-08-19 03:40:00,0.0
2024-08-19 03:50:00,0.0
2024-08-19 04:00:00,0.0
2024-08-19 04:10:00,0.0
2024-08-19 04:30:00,0.0
2024-08-19 05:00:00,0.0
2024-08-19 05:30:00,0.0
2024-08-19 05:50:00,0.0
2024-08-19 06:00:00,0.0
2024-08-19 06:20:00,0.0
2024-08-19 06:30:00,0.0
2024-08-19 06:50:00,0.0
2024-08-19 07:00:00,0.0
2024-08-19 07:10:00,0.0
2024-08-19 07:20:00,0.0
2024-08-19 07:30:00,0.0
2024-08-19 07:40:00,0.0
2024-08-19 07:50:00,0.0
2024-08-19 08:00:00,0.0
2024-08-19 08:10:00,0.0
2024-08-19 08:20:00,0.0
2024-08-19 08:30:00,0.0
2024-08-19 08:40:00,0.0
2024-08-19 08:50:00,0.0
2024-08-19 09:00:00,0.0
2024-08-19 09:10:00,0.0
2024-08-19 09:20:00,0.0
2024-08-19 09:30:00,0.0
2024-08-19 09:50:00,0.0
2024-08-19 10:00:00,0.0
2024-08-19 10:10:00,0.0
2024-08-19 10:20:00,0.0
2024-08-19 10:30:00,0.0
2024-08-19 10:40:00,0.0
2024-08-19 10:50:00,0.0
2024-08-19 11:00:00,0.0
2024-08-19 11:10:00,0.0
2024-08-19 11:20:00,0.0
2024-08-19 11:30:00,0.023529412
2024-08-19 11:40:00,0.015686274
2024-08-19 11:50:00,0.007843137
2024-08-19 12:00:00,0.003921569
2024-08-19 12:10:00,0.003921569
2024-08-19 12:20:00,0.003921569
2024-08-19 12:30:00,0.0
2024-08-19 12:40:00,0.0
2024-08-19 12:50:00,0.062745098
2024-08-19 13:00:00,0.196078431
2024-08-19 13:10:00,0.521568627
2024-08-19 13:20:00,0.588235294
2024-08-19 13:30:00,0.603921569
2024-08-19 13:40:00,0.596078431
2024-08-19 13:50:00,0.666666667
2024-08-19 14:00:00,0.62745098
2024-08-19 14:10:00,0.662745098
2024-08-19 14:20:00,0.694117647
2024-08-19 14:30:00,0.62745098
2024-08-19 14:40:00,0.678431372
2024-08-19 14:50:00,0.62745098
2024-08-19 15:00:00,0.68627451
2024-08-19 15:10:00,0.780392157
2024-08-19 15:20:00,0.666666667
2024-08-19 15:30:00,0.71372549
2024-08-19 15:40:00,0.737254902
2024-08-19 15:50:00,0.729411765
2024-08-19 16:00:00,0.741176471
2024-08-19 16:10:00,0.68627451
2024-08-19 16:20:00,0.752941177
2024-08-19 16:30:00,0.792156863
2024-08-19 16:50:00,0.776470588
2024-08-19 17:00:00,0.674509804
2024-08-19 17:10:00,0.580392157
2024-08-19 17:20:00,0.670588235
2024-08-19 17:30:00,0.592156863
2024-08-19 17:40:00,0.705882353
2024-08-19 17:50:00,0.784313726
2024-08-19 18:00:00,0.756862745
2024-08-19 18:10:00,0.796078431
2024-08-19 18:20:00,0.917647059
2024-08-19 18:30:00,0.870588235
2024-08-19 18:40:00,0.788235294
2024-08-19 19:00:00,0.862745098
2024-08-19 19:10:00,0.0
2024-08-19 19:20:00,0.866666667
2024-08-19 19:30:00,0.835294118
2024-08-19 19:40:00,0.835294118
2024-08-19 19:50:00,0.764705882
2024-08-19 20:00:00,0.596078431
2024-08-19 20:10:00,0.505882353
2024-08-19 20:20:00,0.51372549
2024-08-19 20:30:00,0.607843137
2024-08-19 20:40:00,0.709803922
2024-08-19 20:50:00,0.701960784
2024-08-19 21:00:00,0.592156863
2024-08-19 21:10:00,0.596078431
2024-08-19 21:20:00,0.725490196
2024-08-19 21:30:00,0.725490196
2024-08-19 21:50:00,0.678431372
2024-08-19 22:00:00,0.741176471
2024-08-19 22:20:00,0.760784314
2024-08-19 22:30:00,0.68627451
2024-08-19 22:40:00,0.392156863
2024-08-19 22:50:00,0.576470588
2024-08-19 23:00:00,0.698039216
2024-08-19 23:10:00,0.541176471
2024-08-19 23:20:00,0.560784314
2024-08-19 23:30:00,0.756862745
2024-08-19 23:40:00,0.776470588
2024-08-19 23:50:00,0.643137255
2024-08-20 00:00:00,0.71372549
2024-08-20 00:10:00,0.68627451
2024-08-20 00:20:00,0.717647059
